,baiDuLatitude,baiDuLongitude,capacityExist,cityCode,cityName,contactTel,distance,distanceStr,gaoDeLatitude,gaoDeLongitude,isNear,shop4S,shopAddr,shopCode,shopImg,shopName,storeType
6,22.789014287682047,113.88014986507447,[12654-n],01991,广东 深圳 宝安区,13828893003,1921095,1921.1km,22.782694,113.87373,,False,广东省深圳市光明新区公明松白路5109号,01278710,https://static.dingtalk.com/media/lADPBbCc1e8L177NC6DND4A_3968_2976.jpg,深圳凯威光明新区松白路店,12
7,22.86159634536146,113.27645637511405,[1547451],02060,广东 佛山 顺德区,15521199884,1921142,1921.1km,22.855301,113.270011,,False,广东省佛山市大良伦教鸡洲路段3号尚堤园尚景轩8号铺,01292650,https://static.dingtalk.com/media/lADPBbCc1hNhDprNAyDNAlg_600_800.jpg,佛山千里发顺德尚堤园店,0
8,22.751005205693946,114.23915988572996,[12654-n],01991,广东 深圳 龙岗区,13926550989,1921305,1921.3km,22.744688,114.232728,,False,广东省深圳市龙岗区龙城街道五联社区创建路12号,0101323687,https://static.dingtalk.com/media/lALPDgQ9qRju5u_NAZ_NAik_553_415.png,深圳骏丰汇龙岗五联店,0
9,22.863570313234703,113.23833514901654,[1547451],02060,广东 佛山 顺德区,13380234314,1921428,1921.4km,22.857847,113.231777,,False,佛山市顺德区105国道广进旧机动车交易有限公司D070D071铺,003778,http://img.souche.com/files/default/cc19f8142e3c369f47845fc315600c4f.jpg,顺德溢利广进店,0
10,22.914451026144896,112.87503217862339,[1547451],02060,广东 佛山 高明区,13450495890,1921550,1921.6km,22.908759,112.868481,,False,广东省佛山市高明区荷城街道荷富路988号16栋118铺,01248858,https://static.dingtalk.com/media/lADPBbCc1ZygQkvNEgDNDYA_3456_4608.jpg,佛山百骏轩高明荷富路店,13
11,22.801888282341835,113.71767221969887,[12783-n],02050,广东 东莞 东莞市,13527907035,1921610,1921.6km,22.796174,113.711119,,False,广东省东莞市长安镇上角社区上南路264-5号店铺,01264278,https://static.dingtalk.com/media/lADPBY0V40kga43OAHMAVc4AXABo_6029416_7536725.jpg,东莞蚂蚁长安上南路店,0
12,22.886171141195163,113.05850570893246,[1547451],02060,广东 佛山 顺德区,18688280727,1921755,1921.8km,22.879901,113.052078,,False,广东省佛山市顺德龙江镇盈科大道亚洲国际公寓F1-07奥斯汀柏丽酒店对面,01265373,https://static.dingtalk.com/media/lADPBbCc1bIF8bvNAhzNA8A_960_540.jpg,佛山骏威龙汇展中心店,0
13,22.860242230320964,113.2392984283729,[],02060,广东 佛山 顺德区,0757-22383928,1921781,1921.8km,22.854508,113.232739,,False,佛山市顺德区大良街道105国道新松路段合诚汽车城,005405,http://img.souche.com/f2e/a80d3a58cddec5fec06e783b5e74619b.png,佛山顺德合菲合诚汽车城店,2
14,22.72004567943321,114.53331750307575,[12654-n],02023,广东 惠州 惠阳区,13824354889,1921842,1921.8km,22.714306,114.526746,,False,广东省惠州市惠阳区洗马湖路12号1-10商铺,01267069,https://static.dingtalk.com/media/lADPBbCc1dRDHfzNAhzNA8A_960_540.jpg,惠州大象臻选洗马湖路店,0
15,22.78413184707659,113.84613855181526,[12654-n],01991,广东 深圳 宝安区,15361085520,1921989,1922km,22.778312,113.839621,,False,广东省深圳市宝安区松岗镇107国道洪桥头路宏发君域花园7栋商铺5153,0101330651,https://static.dingtalk.com/media/lADPDgQ9qTn6-PDNBGTNB9A_2000_1124.jpg,深圳邦世松岗宏发君域店,0
